brand,item_id,gross_item_value,order_date,order_datetime,product_id,order_id,customer_id,product_group,country,state
Brand 1,1463816,13.97,2/27/2024,2024-02-27T14:47:52,1154,1246524,5.26e+18,Category 8,Us,Other
Brand 2,3899049,12.22,2/27/2024,2024-02-27T17:43:17,147,772668,6.7e+18,Category 8,Us,Oh
Brand 3,17162044,69.04,2/27/2024,2024-02-27T11:24:04.400000,5278,3021224,6.29e+18,Category 10,Us,Wi
Brand 3,17163479,24.36,2/27/2024,2024-02-27T20:52:09.950000,8767,3021546,3.68e+18,Category 8,Us,Wv
Brand 1,1464042,9.04,2/27/2024,2024-02-27T16:30:40,342,1246557,4.86e+18,Category 8,Us,Va
Brand 6,17163763,6.36,2/27/2024,2024-02-27T23:19:54.337000,20101,3021597,1.23e+18,Category 8,Us,Ma
Brand 3,17163307,78.45,2/27/2024,2024-02-27T19:24:34.173000,11757,3021515,8.71e+18,Category 6,Us,Va
Brand 2,3898475,0.14,2/27/2024,2024-02-27T13:20:38,87,772547,3.41e+18,Category 3,Us,Vt
Brand 1,1464638,3.27,2/27/2024,2024-02-27T23:08:01,1305,1246668,1.54e+18,Category 4,Us,Ut
Brand 1,1463373,11.54,2/27/2024,2024-02-27T11:23:26,821,1246427,3.43e+18,Category 8,Us,Pa
Brand 2,3898829,6.82,2/27/2024,2024-02-27T15:38:27,570,772626,7.01e+18,Category 8,Us,Wa
Brand 1,1462980,5.89,2/27/2024,2024-02-27T09:22:23,277,1246370,3.88e+18,Category 8,Us,Wv
Brand 1,1464124,13.71,2/27/2024,2024-02-27T17:30:27,2007,1246573,7.96e+18,Category 3,Us,Wa
Brand 4,17161743,293.8,2/27/2024,2024-02-27T08:43:28.467000,16498,3021143,4.21e+18,Category 10,Us,Oh
Brand 1,1463581,21.7,2/27/2024,2024-02-27T12:48:33,1257,1246475,6.76e+17,Category 8,Us,Or
Brand 1,1462792,5.93,2/27/2024,2024-02-27T07:23:59,622,1246339,2.97e+18,Category 8,Us,Wa
Brand 4,17162969,10.87,2/27/2024,2024-02-27T17:07:26.353000,22293,3021443,5.49e+18,Category 3,Us,Wa
Brand 2,3898882,10.05,2/27/2024,2024-02-27T16:05:58,398,772639,6.31e+18,Category 3,Us,Wi
Brand 2,3899123,23.9,2/27/2024,2024-02-27T18:49:03,182,772689,6.4e+18,Category 8,Us,Tx
Brand 1,1462638,11.89,2/27/2024,2024-02-27T00:14:19,379,1246315,5.17e+18,Category 8,Us,Mo
Brand 2,3898035,5.38,2/27/2024,2024-02-27T10:38:42,533,772478,8.53e+18,Category 8,Us,Va
Brand 2,3899095,0.6,2/27/2024,2024-02-27T18:19:29,954,772679,7.86e+18,Category 8,Us,Sc
Brand 1,1463007,22.98,2/27/2024,2024-02-27T09:28:28,642,1246376,2.99e+18,Category 8,Us,Va
Brand 3,17162771,8.8,2/27/2024,2024-02-27T15:47:22.400000,3974,3021399,3.27e+18,Category 9,Us,Sc
Brand 3,17162177,8.64,2/27/2024,2024-02-27T11:44:33.777000,1392,3021240,5.43e+17,Category 6,Us,Il
Brand 1,1463802,22.86,2/27/2024,2024-02-27T14:38:30,703,1246519,1.09e+18,Category 8,Us,Wv
Brand 3,17162005,3.91,2/27/2024,2024-02-27T11:00:09.760000,1810,3021211,2.96e+18,Category 6,Us,Tx
Brand 1,1463703,0.0,2/27/2024,2024-02-27T13:38:36,360,1246496,6.81e+18,Category 8,Us,Wi
Brand 1,1463674,4.39,2/27/2024,2024-02-27T13:30:38,1176,1246493,8.65e+18,Category 8,Us,Tn
Brand 6,17163505,6.99,2/27/2024,2024-02-27T20:55:31.067000,19880,3021549,3.07e+18,Category 8,Us,Wv
Brand 1,1463912,85.36,2/27/2024,2024-02-27T15:22:08,2286,1246537,9.13e+18,Category 8,Us,Tn
Brand 3,17162995,54.33,2/27/2024,2024-02-27T17:21:50.107000,3987,3021452,7.2e+18,Category 9,Us,Sc
Brand 1,1464427,5.56,2/27/2024,2024-02-27T20:50:57,696,1246634,5.89e+18,Category 8,Us,Wy
Brand 1,1463297,6.04,2/27/2024,2024-02-27T10:54:59,1744,1246413,7.69e+18,Category 3,Us,Va
Brand 1,1463167,13.98,2/27/2024,2024-02-27T10:18:26,794,1246397,8.06e+18,Category 8,Us,Va
Brand 3,17163201,12.9,2/27/2024,2024-02-27T18:49:39.373000,13085,3021498,1.8e+18,Category 2,Us,Tn
Brand 2,3898926,30.91,2/27/2024,2024-02-27T16:42:13,94,772649,6.57e+18,Category 3,Us,Wi
Brand 3,17162693,11.28,2/27/2024,2024-02-27T15:13:47.167000,12047,3021378,1.06e+18,Category 10,Us,Tx
Brand 1,1462787,6.39,2/27/2024,2024-02-27T07:23:59,453,1246339,2.97e+18,Category 8,Us,Wa
Brand 3,17163735,14.37,2/27/2024,2024-02-27T23:09:27.497000,4927,3021591,1.72e+18,Category 9,Us,Wv
Brand 2,3899327,16.56,2/27/2024,2024-02-27T20:41:33,1346,772725,8.59e+18,Category 8,Us,Oh
Brand 2,3898236,10.82,2/27/2024,2024-02-27T11:38:49,560,772505,2.13e+18,Category 8,Us,Tn
Brand 1,1463155,12.77,2/27/2024,2024-02-27T10:09:59,1087,1246393,9.13e+18,Category 8,Us,Tn
Brand 3,17163380,20.19,2/27/2024,2024-02-27T19:59:33.860000,6741,3021528,3.36e+18,Category 10,Us,Pa
Brand 4,17162558,10.29,2/27/2024,2024-02-27T14:40:17.777000,17153,3021348,5.49e+18,Category 3,Us,Wa
Brand 3,17162922,95.92,2/27/2024,2024-02-27T16:37:58.303000,21475,3021427,1.11e+18,Category 7,Us,Wv
Brand 1,1464266,7.38,2/27/2024,2024-02-27T18:47:22,1466,1246600,3.18e+18,Category 7,Us,Va
Brand 2,3898291,25.57,2/27/2024,2024-02-27T11:54:15,876,772515,8.02e+18,Category 8,Us,Ms
Brand 1,1463649,16.04,2/27/2024,2024-02-27T13:18:37,1130,1246488,7.74e+18,Category 8,Us,Wa
Brand 2,3897865,0.34,2/27/2024,2024-02-27T09:05:16,922,772453,2.82e+17,Category 8,Us,Va
Brand 1,1464279,20.05,2/27/2024,2024-02-27T18:54:43,2163,1246602,5.85e+17,Category 8,Us,Ut
Brand 2,3898540,42.89,2/27/2024,2024-02-27T13:39:40,649,772559,8.34e+18,Category 8,Us,Ut
Brand 3,17163140,68.44,2/27/2024,2024-02-27T17:56:53.213000,13486,3021478,6.47e+18,Category 9,Us,Sc
Brand 3,17163188,57.57,2/27/2024,2024-02-27T18:39:57.310000,12333,3021494,6.61e+18,Category 4,Us,Tx
Brand 2,3898701,3.2,2/27/2024,2024-02-27T14:23:23,165,772589,3.28e+18,Category 8,Us,Wa
Brand 3,17163060,8.3,2/27/2024,2024-02-27T17:31:15.617000,3343,3021459,8.65e+18,Category 8,Us,Tn
Brand 3,17162306,14.13,2/27/2024,2024-02-27T12:38:45.953000,2466,3021279,7.59e+18,Category 6,Us,Wi
Brand 2,3899280,2.69,2/27/2024,2024-02-27T20:37:53,1425,772721,9.12e+18,Category 8,Us,Tx
Brand 2,3898680,4.04,2/27/2024,2024-02-27T14:14:17,502,772585,5.25e+18,Category 8,Us,Va
Brand 3,17163565,5.47,2/27/2024,2024-02-27T21:21:23.257000,14392,3021557,3.43e+18,Category 2,Us,Pa
Brand 1,1463002,34.57,2/27/2024,2024-02-27T09:27:00,912,1246375,5.04e+18,Category 8,Us,Tx
Brand 2,3898085,3.76,2/27/2024,2024-02-27T11:02:41,499,772491,2.72e+18,Category 8,Us,Tx
Brand 3,17162790,6.88,2/27/2024,2024-02-27T15:48:35.663000,9361,3021401,2.06e+18,Category 2,Us,Va
Brand 1,1464388,16.39,2/27/2024,2024-02-27T19:58:07,117,1246624,7.03e+18,Category 8,Us,Wi
Brand 3,17162754,27.04,2/27/2024,2024-02-27T15:37:43.750000,13441,3021393,4.53e+16,Category 4,Us,Ok
Brand 7,17163713,10.54,2/27/2024,2024-02-27T22:37:41.337000,19461,3021585,4.57e+18,Category 7,Us,Wv
Brand 1,1463340,23.74,2/27/2024,2024-02-27T11:03:04,741,1246420,5.96e+16,Category 8,Us,Pa
Brand 1,1463087,3.2,2/27/2024,2024-02-27T09:44:34,890,1246384,1.21e+18,Category 8,Us,Sc
Brand 1,1462809,17.02,2/27/2024,2024-02-27T07:45:05,1462,1246341,4.22e+18,Category 7,Us,Va
Brand 4,17163586,11.12,2/27/2024,2024-02-27T21:26:15.530000,15954,3021561,7.64e+18,Category 8,Us,Wa
Brand 2,3899347,19.64,2/27/2024,2024-02-27T20:46:56,955,772727,5.78e+18,Category 8,Us,Ny
Brand 2,3899426,1.03,2/27/2024,2024-02-27T21:41:30,818,772738,1.43e+17,Category 8,Us,Wa
Brand 3,17161749,0.9,2/27/2024,2024-02-27T08:45:52.283000,14383,3021144,8.42e+18,Category 2,Us,Tx
Brand 1,1463633,11.69,2/27/2024,2024-02-27T13:07:31,643,1246484,7.28e+18,Category 8,Us,Tx
Brand 2,3899179,14.99,2/27/2024,2024-02-27T19:34:55,631,772701,8.61e+18,Category 8,Us,Wi
Brand 2,3898153,3.24,2/27/2024,2024-02-27T11:28:53,838,772499,8.5e+18,Category 8,Us,Tx
Brand 3,17163443,9.61,2/27/2024,2024-02-27T20:32:59.910000,6901,3021537,5.21e+18,Category 8,Us,Wa
Brand 1,1463115,16.51,2/27/2024,2024-02-27T10:01:26,1349,1246389,2.5e+18,Category 8,Us,Va
Brand 2,3897679,28.27,2/27/2024,2024-02-27T01:57:58,953,772418,2.79e+18,Category 8,Us,Tx
Brand 2,3898689,28.52,2/27/2024,2024-02-27T14:23:10,713,772588,3.3e+18,Category 8,Us,Va
Brand 1,1464151,11.1,2/27/2024,2024-02-27T18:11:15,392,1246580,4.78e+18,Category 8,Us,Ut
Brand 3,17161519,15.45,2/27/2024,2024-02-27T01:07:29.560000,5800,3021099,8.45e+18,Category 2,Us,Tn
Brand 1,1463013,19.08,2/27/2024,2024-02-27T09:28:28,1012,1246376,2.99e+18,Category 8,Us,Va
Brand 2,3898914,14.74,2/27/2024,2024-02-27T16:28:49,558,772645,3.36e+18,Category 8,Us,Pa
Brand 3,17163690,11.68,2/27/2024,2024-02-27T22:36:44.203000,3643,3021583,4.73e+18,Category 4,Us,Tx
Brand 4,17162370,5.02,2/27/2024,2024-02-27T12:57:59.420000,15623,3021292,6.38e+18,Category 8,Us,Wv
Brand 3,17163386,47.93,2/27/2024,2024-02-27T20:03:32.383000,6569,3021529,8.35e+18,Category 8,Us,Wi
Brand 1,1463628,6.75,2/27/2024,2024-02-27T13:05:21,156,1246483,1.76e+17,Category 8,Us,Va
Brand 2,3898644,11.71,2/27/2024,2024-02-27T14:09:42,840,772578,8.35e+18,Category 10,Us,Wi
Brand 1,1463477,41.23,2/27/2024,2024-02-27T12:11:30,807,1246451,8.78e+18,Category 8,Us,Wa
Brand 2,3897751,25.88,2/27/2024,2024-02-27T05:16:03,822,772431,5.16e+18,Category 6,Us,Va
Brand 1,1464031,21.63,2/27/2024,2024-02-27T16:30:20,391,1246556,3.5e+18,Category 8,Us,Wi
Brand 3,17162834,18.26,2/27/2024,2024-02-27T15:58:01.187000,14247,3021407,9.01e+18,Category 2,Us,Wi
Brand 1,1463121,7.7,2/27/2024,2024-02-27T10:09:07,934,1246391,7.16e+18,Category 8,Us,Wi
Brand 1,1463129,9.6,2/27/2024,2024-02-27T10:09:07,2128,1246391,7.16e+18,Category 8,Us,Wi
Brand 1,1463330,13.71,2/27/2024,2024-02-27T11:02:45,1218,1246418,2.1e+18,Category 9,Us,Wi
Brand 1,1463447,44.04,2/27/2024,2024-02-27T11:52:20,1315,1246445,1.63e+18,Category 8,Us,Wv
Brand 3,17163114,5.52,2/27/2024,2024-02-27T17:46:58.260000,14271,3021472,8.15e+18,Category 2,Us,Nc
Brand 2,3898327,9.55,2/27/2024,2024-02-27T12:20:00,843,772524,6.09e+18,Category 8,Us,Wv
Brand 6,17161879,31.4,2/27/2024,2024-02-27T09:56:26.497000,19874,3021178,8.5e+18,Category 8,Us,Tx
Brand 1,1462893,14.96,2/27/2024,2024-02-27T08:33:36,881,1246353,3.88e+18,Category 8,Us,Wv
Brand 6,17163153,3.57,2/27/2024,2024-02-27T18:01:22.283000,20198,3021481,8.26e+17,Category 8,Us,Pa
Brand 3,17162182,11.24,2/27/2024,2024-02-27T11:50:48.777000,9555,3021242,3.22e+18,Category 4,Us,Wy
Brand 3,17162973,22.28,2/27/2024,2024-02-27T17:11:31.903000,11876,3021445,8.3e+17,Category 8,Us,Nc
Brand 1,1463532,17.25,2/27/2024,2024-02-27T12:28:08,2064,1246465,8.56e+18,Category 7,Us,Wv
Brand 2,3899045,27.29,2/27/2024,2024-02-27T17:38:36,1125,772667,8.19e+18,Category 8,Us,Pa
Brand 3,17161931,3429.4,2/27/2024,2024-02-27T10:23:17.837000,11424,3026181,7.1e+18,Category 10,Us,Wv
Brand 3,17162318,15.01,2/27/2024,2024-02-27T12:45:34.007000,3562,3021284,8.37e+18,Category 4,Us,Ut
Brand 2,3898559,21.01,2/27/2024,2024-02-27T13:50:27,254,772564,4.06e+18,Category 8,Us,Sc
Brand 3,17161762,7.96,2/27/2024,2024-02-27T08:48:19.287000,14442,3021146,2.33e+18,Category 2,Us,Wi
Brand 1,1462915,3.34,2/27/2024,2024-02-27T08:35:06,336,1246354,6.89e+18,Category 8,Us,Pa
Brand 2,3898215,10.1,2/27/2024,2024-02-27T11:33:57,396,772501,5.37e+17,Category 8,Us,Va
Brand 2,3898137,3.23,2/27/2024,2024-02-27T11:28:53,1090,772499,8.5e+18,Category 8,Us,Tx
Brand 3,17163697,4.23,2/27/2024,2024-02-27T22:37:41.337000,286,3021585,4.57e+18,Category 8,Us,Wv
Brand 2,3898789,21.97,2/27/2024,2024-02-27T15:05:37,562,772616,6.4e+18,Category 8,Us,Tx
Brand 3,17163573,10.04,2/27/2024,2024-02-27T21:21:54.653000,7583,3021559,2.4e+18,Category 8,Us,Pa
Brand 2,3898014,65.11,2/27/2024,2024-02-27T10:27:52,1372,772471,4.94e+18,Category 8,Us,Va
Brand 3,17162539,11.8,2/27/2024,2024-02-27T14:28:34.750000,14783,3021342,6.86e+18,Category 9,Us,Mo
Brand 1,1464373,3.11,2/27/2024,2024-02-27T19:50:03,713,1246621,2.28e+18,Category 8,Us,Wv
Brand 3,17161989,47.68,2/27/2024,2024-02-27T10:53:26.567000,10804,3021204,1.46e+18,Category 8,Us,Tn
Brand 2,3899562,0.52,2/27/2024,2024-02-27T22:35:39,713,772757,8.73e+18,Category 8,Us,Tx
Brand 1,1463559,4.46,2/27/2024,2024-02-27T12:33:25,2138,1246469,5.28e+18,Category 1,Us,Wi
Brand 2,3898991,2.72,2/27/2024,2024-02-27T16:59:16,1422,772654,1.76e+18,Category 8,Us,Tx
Brand 1,1464395,19.84,2/27/2024,2024-02-27T20:18:40,517,1246627,3.46e+16,Category 8,Us,Az
Brand 2,3898904,0.79,2/27/2024,2024-02-27T16:13:53,910,772643,8.57e+18,Category 8,Us,Wv
Brand 3,17162710,29.69,2/27/2024,2024-02-27T15:23:25.320000,14349,3021382,3.14e+18,Category 2,Us,Va
Brand 2,3898358,15.24,2/27/2024,2024-02-27T12:37:14,505,772532,4.2e+18,Category 8,Us,Wi
Brand 1,1464249,461.22,2/27/2024,2024-02-27T18:43:22,718,1246599,2.12e+18,Category 8,Us,Wa
Brand 1,1464566,24.55,2/27/2024,2024-02-27T22:25:07,686,1246655,2.03e+18,Category 8,Us,Tx
Brand 4,17162037,11.22,2/27/2024,2024-02-27T11:18:48.050000,17151,3021220,6.86e+18,Category 3,Us,Mo
Brand 3,17162186,11.12,2/27/2024,2024-02-27T11:52:36.193000,9211,3021244,5.37e+18,Category 4,Us,Wv
Brand 2,3897628,2.97,2/27/2024,2024-02-27T01:17:33,1276,772411,4.46e+18,Category 8,Us,Nd
Brand 6,17161727,24.18,2/27/2024,2024-02-27T08:23:23.740000,20042,3021135,5.54e+18,Category 8,Us,Va
Brand 2,3897834,46.83,2/27/2024,2024-02-27T08:14:57,668,772448,3.28e+18,Category 8,Us,Wa
Brand 1,1462686,9.69,2/27/2024,2024-02-27T00:59:03,855,1246321,4.74e+18,Category 8,Us,Tx
Brand 3,17162924,83.89,2/27/2024,2024-02-27T16:41:23.240000,3405,3021428,6.14e+18,Category 10,Us,Tn
Brand 3,17163246,24.14,2/27/2024,2024-02-27T19:11:05.640000,7836,3021504,1e+18,Category 8,Us,Tx
Brand 3,17164963,13.22,2/28/2024,2024-02-28T14:33:45.540000,8753,3021859,6.56e+17,Category 8,Us,Md
Brand 3,17164973,43.65,2/28/2024,2024-02-28T14:34:06.677000,20606,3021860,8.88e+18,Category 10,Us,Wi
Brand 6,17164940,101.77,2/28/2024,2024-02-28T14:27:35.260000,19953,3021855,2.56e+18,Category 8,Us,Wi
Brand 1,1464968,12.93,2/28/2024,2024-02-28T07:24:05,571,1246715,7.03e+18,Category 8,Us,Wi
Brand 2,3900650,4.06,2/28/2024,2024-02-28T14:52:14,1074,772965,3.54e+18,Category 8,Us,Tx
Brand 2,3901005,17.0,2/28/2024,2024-02-28T19:19:49,1011,773054,2.11e+18,Category 8,Us,Tx
Brand 1,1466381,3.85,2/28/2024,2024-02-28T21:13:33,457,1246965,1.49e+17,Category 8,Us,Pa
Brand 1,1465318,61.12,2/28/2024,2024-02-28T10:47:49,1466,1246769,7.96e+18,Category 7,Us,Wa
Brand 3,17164140,182.36,2/28/2024,2024-02-28T10:05:44.260000,6372,3021682,4.86e+18,Category 8,Us,Va
Brand 2,3900807,5.9,2/28/2024,2024-02-28T16:25:03,402,773004,8.83e+18,Category 8,Us,Va
Brand 3,17164040,18.2,2/28/2024,2024-02-28T09:06:36.797000,14289,3021662,2.84e+18,Category 2,Us,Va
Brand 2,3899792,20.87,2/28/2024,2024-02-28T07:55:00,1308,772797,3.63e+18,Category 8,Us,Tx
Brand 3,17165636,37.92,2/28/2024,2024-02-28T19:14:06.873000,7945,3022005,8.82e+18,Category 8,Us,Wi
Brand 2,3900811,6.57,2/28/2024,2024-02-28T16:47:09,711,773007,7.54e+17,Category 8,Us,La
Brand 3,17165894,5.49,2/28/2024,2024-02-28T21:03:20.677000,14452,3022058,2.12e+18,Category 2,Us,Wa
Brand 1,1465347,19.84,2/28/2024,2024-02-28T11:03:17,780,1246774,5.07e+18,Category 4,Us,Tx
Brand 3,17165629,15.17,2/28/2024,2024-02-28T19:11:58.787000,13421,3022003,8.16e+18,Category 4,Us,Wa
Brand 3,17164691,46.29,2/28/2024,2024-02-28T13:14:31.787000,276,3021801,8.18e+18,Category 8,Us,Wa
Brand 3,17165574,15.2,2/28/2024,2024-02-28T18:48:41.497000,8455,3021993,6.23e+18,Category 4,Us,Tx
Brand 3,17164097,14.25,2/28/2024,2024-02-28T09:53:48.157000,2906,3021675,1.44e+18,Category 7,Us,Wy
Brand 3,17165988,7.68,2/28/2024,2024-02-28T21:33:34.740000,279,3022073,6.63e+18,Category 9,Us,Tx
Brand 3,17164362,21.49,2/28/2024,2024-02-28T11:41:51.427000,10584,3021728,1.66e+18,Category 1,Us,Or
Brand 2,3901248,24.1,2/28/2024,2024-02-28T21:25:11,503,773100,8.07e+18,Category 8,Us,Wa
Brand 3,17165339,21.92,2/28/2024,2024-02-28T16:59:22.740000,5784,3021940,1.92e+18,Category 8,Us,Wi
Brand 2,3900496,10.74,2/28/2024,2024-02-28T13:49:33,560,772935,7.25e+18,Category 8,Us,Tn
Brand 7,17164205,3.84,2/28/2024,2024-02-28T10:35:15.900000,18349,3021692,3.43e+18,Other,Us,Pa
Brand 2,3900540,3.4,2/28/2024,2024-02-28T14:16:53,164,772945,1.04e+18,Category 8,Us,Tx
Brand 3,17164368,30.53,2/28/2024,2024-02-28T11:42:18.057000,2701,3021729,6.18e+18,Category 4,Us,Wi
Brand 1,1465429,12.9,2/28/2024,2024-02-28T11:30:39,632,1246786,2.75e+18,Category 8,Us,Wv
Brand 3,17164210,9.2,2/28/2024,2024-02-28T10:43:21.197000,8798,3021694,4.84e+17,Category 6,Us,Ny
Brand 1,1465376,3.95,2/28/2024,2024-02-28T11:16:30,758,1246777,8.28e+18,Category 8,Us,Oh
Brand 3,17165900,3.25,2/28/2024,2024-02-28T21:03:20.677000,19615,3022058,2.12e+18,Category 2,Us,Wa
Brand 2,3901127,15.38,2/28/2024,2024-02-28T20:23:02,902,773082,8.07e+17,Category 8,Us,Ga
Brand 3,17163951,5.05,2/28/2024,2024-02-28T07:23:26.147000,7112,3021639,9.2e+18,Category 4,Us,Va
Brand 7,17165976,2.92,2/28/2024,2024-02-28T21:24:20.997000,17748,3022070,6.35e+18,Other,Us,Oh
Brand 3,17165684,8.8,2/28/2024,2024-02-28T19:29:17.227000,14444,3022013,2.97e+17,Category 2,Us,Md
Brand 3,17166211,7.12,2/28/2024,2024-02-28T19:30:29.140000,27464,3022014,7.32e+17,Category 8,Us,Va
Brand 2,3901035,1.15,2/28/2024,2024-02-28T19:23:46,1103,773063,5.25e+18,Category 8,Us,Va
Brand 1,1464850,2.72,2/28/2024,2024-02-28T04:51:37,1128,1246698,4.19e+18,Category 8,Us,Sc
Brand 2,3900568,3.55,2/28/2024,2024-02-28T14:36:07,643,772953,8.67e+18,Category 8,Us,Ny
Brand 5,17165611,19.95,2/28/2024,2024-02-28T19:00:02.080000,20890,3022000,5.86e+18,Category 4,Us,Vi
Brand 1,1465018,5.87,2/28/2024,2024-02-28T08:40:25,887,1246725,4.77e+18,Category 8,Us,Va
Brand 2,3901075,0.16,2/28/2024,2024-02-28T19:45:09,1179,773073,2.01e+18,Category 8,Us,Mt
Brand 2,3899710,29.46,2/28/2024,2024-02-28T06:58:03,1428,772789,3.92e+18,Category 8,Us,Wv
Brand 1,1466289,13.08,2/28/2024,2024-02-28T20:00:46,1068,1246946,8.35e+18,Category 8,Us,Wi
Brand 2,3901378,17.42,2/28/2024,2024-02-28T22:49:19,573,773117,7.39e+18,Category 8,Us,Wv
Brand 3,17165802,26.49,2/28/2024,2024-02-28T20:26:24.940000,5109,3022041,8.36e+18,Category 9,Us,Tx
Brand 1,1465933,4.3,2/28/2024,2024-02-28T15:18:27,757,1246873,9.09e+18,Category 8,Us,Tx
Brand 2,3899869,10.31,2/28/2024,2024-02-28T08:52:39,1416,772811,4.14e+18,Category 5,Us,Va
Brand 1,1466022,9.61,2/28/2024,2024-02-28T16:19:34,989,1246888,9.01e+18,Category 8,Us,Wi
Brand 1,1465058,3.77,2/28/2024,2024-02-28T09:00:26,1270,1246734,4.42e+18,Category 8,Us,Tx
Brand 3,17166237,12.59,2/28/2024,2024-02-28T23:35:53.293000,9363,3022112,5.29e+18,Category 2,Us,Tx
Brand 3,17164602,48.0,2/28/2024,2024-02-28T12:55:59.587000,6909,3021786,8.96e+18,Category 10,Us,Wv
Brand 1,1464714,10.0,2/28/2024,2024-02-28T00:10:37,655,1246677,6.05e+18,Category 8,Us,Tx
Brand 2,3900533,5.16,2/28/2024,2024-02-28T14:16:51,1422,772944,5.15e+18,Category 8,Us,Wy
Brand 3,17164572,96.74,2/28/2024,2024-02-28T12:37:51.100000,7746,3021776,1.01e+18,Category 10,Us,Ut
Brand 3,17166139,5.08,2/28/2024,2024-02-28T22:33:32.780000,1711,3022099,8.18e+18,Category 8,Us,Wa
Brand 2,3900319,121.0,2/28/2024,2024-02-28T12:43:21,446,772902,5.84e+18,Category 5,Us,Ny
Brand 3,17163801,32.81,2/28/2024,2024-02-28T00:38:33.053000,6197,3021606,4.54e+18,Category 8,Us,Vt
Brand 1,1466535,49.45,2/28/2024,2024-02-28T23:00:24,1411,1246984,8.93e+18,Category 6,Us,Tx
Brand 3,17164038,56.13,2/28/2024,2024-02-28T09:06:22.183000,5267,3021661,2.94e+18,Category 6,Us,Tn
Brand 2,3900857,13.23,2/28/2024,2024-02-28T17:16:41,354,773017,8.07e+18,Category 8,Us,Wa
Brand 3,17165599,3.59,2/28/2024,2024-02-28T18:53:45.617000,2575,3021996,6.95e+18,Category 9,Us,Tx
Brand 6,17165534,7.08,2/28/2024,2024-02-28T18:41:15.267000,20174,3021988,3.31e+18,Category 8,Us,Wa
Brand 2,3900127,19.38,2/28/2024,2024-02-28T10:55:38,566,772863,6.14e+18,Category 8,Us,Tn
Brand 2,3900552,26.1,2/28/2024,2024-02-28T14:29:44,1213,772950,2.84e+18,Category 8,Us,Va
Brand 2,3900092,2.87,2/28/2024,2024-02-28T10:39:34,1355,772851,1.64e+18,Category 8,Us,Wi
Brand 1,1466006,5.88,2/28/2024,2024-02-28T16:18:25,675,1246887,3.46e+18,Category 8,Us,Wi
Brand 2,3901354,4.01,2/28/2024,2024-02-28T22:35:36,1074,773114,5.4e+18,Category 8,Us,Ut
Brand 3,17165862,8.82,2/28/2024,2024-02-28T20:55:56.077000,14349,3022052,4.53e+18,Category 2,Us,Wa
Brand 1,1465720,3.23,2/28/2024,2024-02-28T13:54:13,559,1246838,8.07e+18,Category 8,Us,Wa
Brand 1,1465848,11.76,2/28/2024,2024-02-28T14:50:27,1268,1246860,7.82e+18,Category 3,Us,Ok
Brand 1,1466084,4.47,2/28/2024,2024-02-28T17:10:52,356,1246900,2.96e+18,Category 8,Us,Tx
Brand 3,17164167,15.22,2/28/2024,2024-02-28T10:13:51.997000,12241,3021687,4.23e+18,Category 4,Us,Va
Brand 1,1465335,87.56,2/28/2024,2024-02-28T10:50:16,1026,1246771,5.86e+18,Category 8,Us,Vi
Brand 1,1465311,117.68,2/28/2024,2024-02-28T10:47:49,121,1246769,7.96e+18,Category 3,Us,Wa
Brand 2,3899805,0.0,2/28/2024,2024-02-28T08:18:18,706,772802,7.2e+18,Category 8,Us,Sc
Brand 2,3901260,26.12,2/28/2024,2024-02-28T21:26:01,771,773101,8.84e+18,Category 8,Us,Tx
Brand 2,3900322,13.88,2/28/2024,2024-02-28T12:49:42,709,772903,1.87e+18,Category 8,Us,Wi
Brand 2,3900933,33.02,2/28/2024,2024-02-28T18:20:22,1287,773036,1.72e+18,Category 8,Us,Wv
Brand 2,3901294,18.97,2/28/2024,2024-02-28T21:51:03,257,773106,7.51e+18,Category 8,Us,Tx
Brand 1,1465014,5.87,2/28/2024,2024-02-28T08:40:25,2276,1246725,4.77e+18,Other,Us,Va
Brand 3,17165205,46.57,2/28/2024,2024-02-28T15:58:22.093000,14441,3021912,4.84e+18,Category 2,Us,Tx
Brand 1,1466026,2.85,2/28/2024,2024-02-28T16:19:34,393,1246888,9.01e+18,Category 8,Us,Wi
Brand 1,1466053,30.74,2/28/2024,2024-02-28T16:31:41,386,1246893,7.24e+18,Category 8,Us,Wv
Brand 4,17165406,23.92,2/28/2024,2024-02-28T17:21:56.207000,17031,3021952,1.73e+18,Category 8,Us,Wa
Brand 3,17165847,5.82,2/28/2024,2024-02-28T20:52:02.820000,14281,3022050,1.02e+18,Category 2,Us,Wa
Brand 1,1466010,4.41,2/28/2024,2024-02-28T16:18:25,1858,1246887,3.46e+18,Category 3,Us,Wi
Brand 1,1466552,2.55,2/28/2024,2024-02-28T23:01:58,784,1246986,5.88e+18,Category 8,Us,Tn
Brand 3,17165114,31.21,2/28/2024,2024-02-28T15:28:08.990000,2829,3021893,4.34e+18,Category 6,Us,Wv
Brand 1,1466035,10.86,2/28/2024,2024-02-28T16:24:20,1076,1246889,4.2e+17,Category 8,Us,Va
Brand 2,3900059,16.4,2/28/2024,2024-02-28T10:21:04,178,772844,7.63e+17,Category 8,Xx,Other
Brand 3,17164964,13.22,2/28/2024,2024-02-28T14:33:45.540000,9679,3021859,6.56e+17,Category 8,Us,Md
Brand 2,3901233,22.35,2/28/2024,2024-02-28T21:25:11,254,773100,8.07e+18,Category 8,Us,Wa
