customer_id,country,state
1.27E+18,US,MD
6.25E+18,US,MD
6.60E+18,US,MD
7.55E+18,US,MD
7.70E+18,US,MD
4.02E+18,US,MD
5.85E+18,US,ME
2.02E+18,US,ME
3.92E+18,US,ME
2.24E+17,US,ME
5.15E+18,US,ME
8.05E+18,US,ME
3.16E+18,US,ME
6.83E+18,US,ME
1.33E+18,US,ME
5.65E+18,US,ME
3.43E+18,US,ME
3.57E+18,US,ME
7.25E+18,US,ME
1.36E+18,US,ME
6.97E+18,US,ME
7.65E+18,US,ME
5.59E+18,US,ME
6.46E+18,US,ME
9.93E+17,US,ME
2.52E+18,US,ME
7.70E+18,US,ME
9.17E+18,US,ME
1.39E+18,US,ME
5.46E+18,US,ME
7.49E+18,US,ME
1.61E+18,US,ME
5.77E+18,US,ME
4.33E+17,US,ME
8.00E+18,US,ME
6.43E+18,US,ME
4.76E+18,US,ME
1.11E+18,US,MI
2.07E+18,US,MI
5.95E+18,US,MI
3.94E+18,US,MI
2.08E+17,US,MI
3.88E+18,US,MI
1.45E+18,US,MI
3.86E+18,US,MI
3.94E+18,US,MI
8.57E+18,US,MI
7.60E+18,US,MI
5.49E+18,US,MI
1.16E+18,US,MI
1.46E+18,US,MI
1.21E+18,US,MI
3.42E+18,US,MI
2.07E+18,US,MI
4.67E+18,US,MI
4.32E+18,US,MI
4.72E+18,US,MI
8.71E+18,US,MI
3.98E+17,US,MI
2.31E+18,US,MI
2.36E+17,US,MI
3.73E+18,US,MI
3.31E+18,US,MI
2.14E+17,US,MI
3.47E+18,US,MI
8.73E+18,US,MI
1.78E+18,US,MI
9.70E+17,US,MI
6.01E+18,US,MI
3.73E+18,US,MI
1.18E+18,US,MI
8.35E+18,US,MI
6.49E+17,US,MI
2.74E+18,US,MI
1.46E+18,US,MI
6.25E+18,US,MI
5.86E+18,US,MI
6.06E+18,US,MI
2.39E+18,US,MI
8.36E+18,US,MI
9.19E+18,US,MI
4.13E+18,US,MI
5.76E+18,US,MI
7.42E+17,US,MI
9.00E+18,US,MI
1.51E+18,US,MI
6.18E+18,US,MI
6.55E+18,US,MI
2.02E+18,US,MI
2.19E+18,US,MI
4.73E+18,US,MI
9.61E+17,US,MI
4.96E+18,US,MI
8.23E+18,US,MI
7.34E+17,US,MI
2.23E+18,US,MI
2.67E+18,US,MI
7.80E+18,US,MI
8.62E+18,US,MI
3.96E+18,US,MI
3.42E+18,US,MI
1.29E+18,US,MI
1.90E+18,US,MI
5.61E+18,US,MI
6.52E+18,US,MI
7.05E+18,US,MI
7.64E+18,US,MI
8.55E+18,US,MI
2.05E+18,US,MI
4.92E+18,US,MI
7.81E+18,US,MI
8.84E+17,US,MI
5.81E+18,US,MI
2.89E+18,US,MI
9.07E+18,US,MI
8.33E+18,US,MI
6.47E+18,US,MI
4.42E+18,US,MI
5.00E+18,US,MI
9.76E+17,US,MI
5.14E+17,US,MI
1.97E+18,US,MI
8.37E+18,US,MI
1.87E+18,US,MI
3.10E+18,US,MI
8.79E+18,US,MI
6.37E+18,US,MI
7.08E+18,US,MI
7.90E+18,US,MI
3.64E+17,US,MI
3.04E+18,US,MI
1.68E+17,US,MI
8.59E+18,US,MI
4.77E+18,US,MI
1.29E+18,US,MI
7.71E+18,US,MI
7.39E+18,US,MI
7.34E+18,US,MI
3.90E+18,US,MI
1.96E+18,US,MI
1.47E+18,US,MI
4.31E+18,US,MI
2.78E+18,US,MI
2.09E+18,US,MI
1.55E+18,US,MI
7.93E+18,US,MI
4.14E+18,US,MI
2.99E+18,US,MI
1.93E+18,US,MI
5.68E+18,US,MI
1.22E+18,US,MI
3.72E+18,US,MI
3.94E+18,US,MI
7.82E+18,US,MI
8.40E+18,US,MI
2.45E+18,US,MI
1.07E+18,US,MI
3.69E+17,US,MI
7.03E+18,US,MI
9.53E+16,US,MI
3.27E+18,US,MI
5.79E+18,US,MI
8.61E+18,US,MI
2.35E+18,US,MI
7.10E+18,US,MI
1.84E+18,US,MI
8.88E+18,US,MI
7.09E+18,US,MI
1.58E+18,US,MI
8.85E+15,US,MI
8.28E+18,US,MI
3.68E+18,US,MI
1.59E+18,US,MI
1.04E+18,US,MI
2.67E+18,US,MI
3.96E+18,US,MI
7.77E+18,US,MI
2.99E+18,US,MI
3.70E+16,US,MI
9.96E+17,US,MI
3.22E+18,US,MI
9.14E+18,US,MI
6.63E+18,US,MI
7.16E+18,US,MI
7.66E+18,US,MI
2.48E+18,US,MI
3.25E+18,US,MI
4.27E+18,US,MI
4.13E+18,US,MI
5.65E+18,US,MI
3.43E+18,US,MI
5.49E+18,US,MI
2.04E+18,US,MI
2.75E+18,US,MI
1.52E+18,US,MI
5.28E+18,US,MI
2.23E+18,US,MI
3.80E+16,US,MI
2.69E+17,US,MI
8.39E+17,US,MI
1.80E+18,US,MI
1.80E+18,US,MI
7.96E+18,US,MI
2.80E+18,US,MI
5.47E+17,US,MI
5.73E+18,US,MI
8.62E+18,US,MI
1.29E+17,US,MI
6.01E+18,US,MI
6.18E+18,US,MI
8.47E+18,US,MI
5.55E+18,US,MI
7.16E+18,US,MI
2.76E+18,US,MI
6.21E+18,US,MI
3.90E+18,US,MI
1.82E+18,US,MI
1.11E+17,US,MI
9.13E+18,US,MI
5.30E+17,US,MI
4.17E+18,US,MI
1.33E+18,US,MI
5.88E+18,US,MI
3.41E+18,US,MI
8.08E+16,US,MI
8.52E+18,US,MI
1.76E+18,US,MI
7.74E+18,US,MI
2.64E+18,US,MI
1.97E+18,US,MI
4.89E+18,US,MI
7.66E+18,US,MI
5.52E+18,US,MI
5.12E+18,US,MI
6.37E+18,US,MI
4.23E+18,US,MI
3.88E+18,US,MI
4.36E+18,US,MI
6.62E+18,US,MI
8.28E+18,US,MI
1.64E+18,US,MI
5.30E+18,US,MI
2.05E+18,US,MI
5.63E+18,US,MI
4.74E+18,US,MI
8.46E+18,US,MI
2.62E+18,US,MI
7.39E+18,US,MI
4.28E+18,US,MI
1.92E+18,US,MI
5.40E+18,US,MI
6.82E+18,US,MI
2.02E+18,US,MI
4.60E+18,US,MI
1.60E+18,US,MI
4.67E+18,US,MI
5.13E+18,US,MI
4.24E+18,US,MI
3.66E+18,US,MI
3.02E+18,US,MI
6.26E+18,US,MI
1.82E+18,US,MI
2.18E+18,US,MI
6.23E+18,US,MI
3.78E+18,US,MI
6.61E+17,US,MI
3.69E+18,US,MI
8.53E+18,US,MI
8.89E+17,US,MI
1.35E+18,US,MI
5.52E+18,US,MI
6.82E+18,US,MI
2.08E+18,US,MI
8.25E+18,US,MI
2.96E+18,US,MI
6.51E+18,US,MI
4.54E+18,US,MI
6.62E+18,US,MI
2.72E+18,US,MI
6.48E+17,US,MI
9.08E+18,US,MN
1.58E+18,US,MN
2.53E+17,US,MN
6.78E+18,US,MN
4.48E+18,US,MN
2.15E+18,US,MN
6.41E+18,US,MN
7.40E+18,US,MN
8.51E+18,US,MN
7.36E+18,US,MN
6.73E+18,US,MN
3.57E+18,US,MN
4.82E+18,US,MN
6.56E+18,US,MN
3.16E+18,US,MN
7.94E+18,US,MN
8.31E+18,US,MN
6.07E+18,US,MN
6.86E+18,US,MN
7.75E+18,US,MN
4.65E+18,US,MN
3.59E+18,US,MN
2.07E+18,US,MN
1.61E+18,US,MN
4.25E+16,US,MN
7.69E+18,US,MN
6.12E+18,US,MN
3.82E+18,US,MN
2.56E+18,US,MN
9.24E+17,US,MN
2.60E+18,US,MN
5.32E+17,US,MN
8.76E+18,US,MN
6.79E+18,US,MN
8.83E+18,US,MN
2.85E+18,US,MN
9.15E+18,US,MN
8.60E+18,US,MN
9.03E+18,US,MN
4.22E+18,US,MN
4.13E+18,US,MN
7.14E+18,US,MN
6.49E+18,US,MN
4.29E+18,US,MN
9.16E+18,US,MN
7.50E+18,US,MN
8.17E+18,US,MN
2.60E+18,US,MN
7.89E+16,US,MN
7.36E+16,US,MN
4.15E+18,US,MN
8.75E+18,US,MN
7.57E+18,US,MN
2.30E+18,US,MN
3.08E+18,US,MN
7.72E+18,US,MN
1.61E+18,US,MN
3.98E+18,US,MN
4.77E+18,US,MN
3.03E+18,US,MN
2.59E+18,US,MN
5.06E+17,US,MN
5.81E+18,US,MN
4.65E+18,US,MN
6.95E+18,US,MN
8.40E+18,US,MN
8.86E+18,US,MN
4.40E+17,US,MN
4.97E+18,US,MN
1.24E+17,US,MN
4.94E+18,US,MN
7.66E+18,US,MN
7.30E+18,US,MN
3.12E+18,US,MN
2.74E+18,US,MN
3.77E+18,US,MN
4.24E+18,US,MN
3.37E+18,US,MN
5.90E+18,US,MN
1.47E+18,US,MN
3.63E+18,US,MN
7.43E+18,US,MN
3.08E+18,US,MN
3.55E+18,US,MN
2.96E+18,US,MN
4.19E+18,US,MN
6.16E+18,US,MN
1.77E+18,US,MN
1.86E+18,US,MN
4.34E+18,US,MN
7.44E+18,US,MN
5.03E+18,US,MN
8.50E+18,US,MN
7.16E+18,US,MN
3.46E+18,US,MN
7.20E+18,US,MN
6.33E+18,US,MN
6.47E+18,US,MN
1.46E+18,US,MO
7.69E+18,US,MO
1.10E+18,US,MO
3.18E+18,US,MO
4.85E+18,US,MO
8.65E+18,US,MO
5.07E+18,US,MO
1.61E+18,US,MO
8.86E+18,US,MO
7.72E+18,US,MO
6.35E+18,US,MO
5.99E+18,US,MO
8.94E+18,US,MO
2.55E+18,US,MO
3.94E+18,US,MO
6.19E+18,US,MO
6.26E+18,US,MO
3.69E+18,US,MO
7.39E+18,US,MO
5.25E+18,US,MO
3.26E+18,US,MO
7.81E+18,US,MO
2.03E+18,US,MO
2.08E+18,US,MO
6.45E+18,US,MO
1.50E+18,US,MO
9.03E+18,US,MO
9.93E+16,US,MO
4.72E+18,US,MO
1.39E+17,US,MO
5.26E+18,US,MO
9.64E+17,US,MO
2.00E+18,US,MO
9.03E+18,US,MO
1.87E+18,US,MO
3.59E+18,US,MO
7.04E+18,US,MO
5.31E+18,US,MO
5.09E+18,US,MO
8.40E+18,US,MO
2.15E+18,US,MO
1.82E+18,US,MO
1.26E+18,US,MO
1.07E+18,US,MO
6.49E+18,US,MO
3.55E+18,US,MO
3.52E+18,US,MO
7.82E+17,US,MO
2.29E+18,US,MO
8.60E+18,US,MO
3.23E+18,US,MO
1.33E+17,US,MO
1.87E+18,US,MO
6.48E+18,US,MO
7.12E+17,US,MO
5.86E+18,US,MO
1.13E+18,US,MO
7.06E+18,US,MO
7.06E+18,US,MO
2.25E+18,US,MO
4.23E+18,US,MO
1.91E+18,US,MO
6.95E+18,US,MO
7.98E+18,US,MO
3.36E+18,US,MO
1.05E+18,US,MO
5.33E+18,US,MO
6.99E+17,US,MO
7.10E+18,US,MO
7.91E+18,US,MO
2.64E+18,US,MO
1.80E+18,US,MO
2.30E+18,US,MO
5.05E+18,US,MO
2.81E+18,US,MO
1.38E+18,US,MO
3.47E+18,US,MO
6.89E+18,US,MO
4.05E+17,US,MO
8.38E+17,US,MO
7.12E+18,US,MO
9.17E+18,US,MO
5.74E+18,US,MO
4.61E+18,US,MO
3.05E+18,US,MO
4.75E+18,US,MO
5.93E+18,US,MO
3.90E+18,US,MO
7.20E+18,US,MO
8.88E+18,US,MO
5.51E+18,US,MO
4.36E+18,US,MO
8.46E+18,US,MO
6.91E+18,US,MO
6.17E+17,US,MO
4.12E+18,US,MO
8.76E+18,US,MO
5.83E+18,US,MO
5.96E+18,US,MO
3.74E+18,US,MO
7.41E+18,US,MO
6.30E+18,US,MO
4.95E+18,US,MO
6.18E+17,US,MO
1.14E+18,US,MO
2.45E+17,US,MO
7.92E+18,US,MO
2.97E+18,US,MO
9.17E+18,US,MO
3.39E+18,US,MO
6.00E+18,US,MO
4.48E+18,US,MO
9.17E+18,US,MO
8.78E+18,US,MO
1.24E+18,US,MO
8.19E+18,US,MO
4.66E+18,US,MO
6.44E+18,US,MO
3.01E+18,US,MO
8.32E+18,US,MO
3.45E+18,US,MO
5.34E+18,US,MO
8.82E+18,US,MO
4.12E+18,US,MO
9.03E+18,US,MO
2.04E+18,US,MO
7.07E+18,US,MO
1.31E+18,US,MO
6.81E+18,US,MO
5.88E+18,US,MO
9.97E+17,US,MO
6.74E+18,US,MO
4.20E+18,US,MO
2.85E+18,US,MO
5.29E+17,US,MO
1.60E+17,US,MO
5.54E+17,US,MO
5.51E+18,US,MO
6.49E+17,US,MO
2.39E+18,US,MO
1.74E+18,US,MO
3.80E+18,US,MO
9.15E+18,US,MO
7.53E+18,US,MO
5.73E+18,US,MO
5.17E+18,US,MO
3.54E+18,US,MO
1.07E+17,US,MO
3.60E+18,US,MO
8.64E+18,US,MO
3.86E+18,US,MO
3.74E+18,US,MO
5.17E+18,US,MO
3.36E+18,US,MO
4.07E+18,US,MO
3.40E+18,US,MO
8.01E+18,US,MO
6.16E+18,US,MO
1.84E+18,US,MO
3.72E+17,US,MO
1.06E+18,US,MO
6.86E+18,US,MO
1.20E+18,US,MO
7.36E+18,US,MO
9.17E+18,US,MO
2.06E+18,US,MO
5.82E+18,US,MS
7.66E+18,US,MS
7.69E+18,US,MS
5.92E+18,US,MS
2.88E+17,US,MS
8.66E+18,US,MS
5.79E+18,US,MS
2.99E+18,US,MS
9.18E+18,US,MS
1.56E+18,US,MS
4.49E+17,US,MS
4.61E+18,US,MS
7.26E+18,US,MS
5.49E+18,US,MS
1.88E+18,US,MS
9.08E+18,US,MS
8.03E+16,US,MS
2.32E+18,US,MS
4.86E+18,US,MS
6.47E+17,US,MS
5.39E+18,US,MS
1.57E+18,US,MS
6.50E+18,US,MS
3.43E+18,US,MS
1.01E+18,US,MS
8.02E+18,US,MS
8.57E+18,US,MS
8.05E+18,US,MS
1.24E+18,US,MS
7.06E+18,US,MS
8.47E+18,US,MS
7.81E+18,US,MS
1.87E+18,US,MS
8.38E+18,US,MS
1.54E+18,US,MS
4.42E+18,US,MS
3.16E+18,US,MS
6.38E+18,US,MS
8.74E+16,US,MS
2.68E+18,US,MS
2.30E+17,US,MS
3.32E+18,US,MS
5.88E+18,US,MS
1.69E+18,US,MS
7.49E+18,US,MS
8.66E+18,US,MS
5.88E+18,US,MS
6.07E+18,US,MS
4.91E+18,US,MS
2.80E+18,US,MS
7.40E+18,US,MS
5.86E+18,US,MS
2.40E+18,US,MS
2.13E+18,US,MS
7.50E+18,US,MS
7.10E+18,US,MS
6.63E+18,US,MS
3.27E+18,US,MS
5.67E+18,US,MS
4.28E+18,US,MS
1.14E+18,US,MS
4.17E+18,US,MS
5.37E+18,US,MS
5.03E+18,US,MS
2.14E+18,US,MS
9.13E+18,US,MS
7.21E+18,US,MS
3.09E+18,US,MS
8.21E+18,US,MS
5.02E+18,US,MS
7.81E+18,US,MS
7.70E+18,US,MS
5.64E+18,US,MS
5.08E+18,US,MS
8.21E+18,US,MS
5.00E+18,US,MS
5.37E+18,US,MS
4.07E+18,US,MS
7.67E+18,US,MS
1.60E+18,US,MS
5.38E+18,US,MS
4.25E+18,US,MS
1.77E+18,US,MS
1.16E+18,US,MS
4.60E+18,US,MS
2.79E+18,US,MS
6.91E+18,US,MS
5.58E+18,US,MS
2.67E+18,US,MS
6.92E+18,US,MS
3.81E+18,US,MS
7.77E+17,US,MS
7.39E+18,US,MS
2.66E+18,US,MS
6.31E+17,US,MS
6.73E+18,US,MS
7.92E+18,US,MT
8.13E+17,US,MT
1.12E+18,US,MT
1.11E+18,US,MT
3.20E+18,US,MT
1.32E+18,US,MT
2.00E+18,US,MT
7.03E+18,US,MT
4.55E+18,US,MT
7.04E+18,US,MT
4.00E+18,US,MT
3.44E+18,US,MT
2.01E+18,US,MT
9.22E+18,US,MT
8.11E+18,US,MT
7.84E+18,US,MT
4.31E+18,US,MT
2.69E+18,US,MT
6.92E+18,US,MT
1.36E+18,US,MT
2.55E+18,US,MT
4.46E+18,US,MT
1.95E+18,US,MT
8.65E+18,US,MT
4.63E+18,US,MT
4.88E+18,US,MT
3.94E+17,US,MT
1.72E+18,US,MT
2.13E+17,US,MT
6.79E+18,US,MT
4.06E+18,US,MT
2.43E+18,US,MT
1.68E+18,US,MT
4.44E+18,US,MT
7.18E+18,US,MT
7.32E+17,US,MT
5.34E+17,US,MT
1.21E+18,US,MT
5.59E+18,US,MT
7.67E+18,US,NC
3.73E+18,US,NC
7.25E+17,US,NC
2.88E+18,US,NC
5.56E+18,US,NC
6.44E+18,US,NC
8.25E+18,US,NC
7.49E+18,US,NC
1.18E+18,US,NC
6.07E+18,US,NC
2.76E+18,US,NC
1.67E+18,US,NC
1.19E+18,US,NC
4.21E+17,US,NC
2.66E+17,US,NC
8.30E+17,US,NC
5.87E+17,US,NC
5.66E+18,US,NC
3.72E+17,US,NC
3.93E+18,US,NC
2.09E+18,US,NC
1.37E+18,US,NC
2.70E+18,US,NC
7.98E+17,US,NC
5.79E+18,US,NC
7.22E+17,US,NC
3.08E+17,US,NC
5.63E+18,US,NC
5.09E+18,US,NC
2.98E+18,US,NC
3.03E+18,US,NC
5.30E+18,US,NC
3.87E+18,US,NC
1.63E+18,US,NC
4.17E+17,US,NC
6.02E+16,US,NC
4.27E+17,US,NC
4.36E+18,US,NC
1.34E+18,US,NC
4.46E+18,US,NC
5.27E+18,US,NC
5.55E+18,US,NC
4.71E+18,US,NC
8.56E+18,US,NC
3.17E+18,US,NC
7.34E+18,US,NC
4.20E+17,US,NC
4.37E+18,US,NC
6.67E+18,US,NC
4.10E+17,US,NC
4.28E+18,US,NC
5.12E+18,US,NC
2.96E+18,US,NC
7.97E+18,US,NC
2.08E+18,US,NC
4.81E+18,US,NC
1.90E+18,US,NC
5.97E+18,US,NC
7.84E+18,US,NC
5.24E+18,US,NC
3.14E+18,US,NC
3.80E+18,US,NC
7.54E+18,US,NC
4.39E+18,US,NC
6.81E+18,US,NC
7.57E+18,US,NC
4.51E+17,US,NC
9.79E+17,US,NC
5.95E+18,US,NC
5.25E+18,US,NC
8.85E+18,US,NC
2.55E+18,US,NC
3.72E+18,US,NC
4.20E+18,US,NC
6.50E+18,US,NC
4.36E+18,US,NC
8.18E+18,US,NC
1.56E+18,US,NC
4.27E+18,US,NC
7.87E+18,US,NC
1.80E+18,US,NC
9.21E+18,US,NC
5.78E+18,US,NC
4.21E+18,US,NC
2.61E+18,US,NC
1.72E+18,US,NC
7.23E+18,US,NC
2.14E+18,US,NC
8.76E+18,US,NC
7.08E+18,US,NC
7.90E+18,US,NC
7.43E+18,US,NC
6.65E+18,US,NC
2.21E+18,US,NC
2.24E+17,US,NC
6.98E+18,US,NC
1.46E+17,US,NC
2.96E+18,US,NC
5.96E+18,US,NC
7.20E+18,US,NC
7.30E+18,US,NC
5.73E+18,US,NC
8.15E+18,US,NC
7.52E+18,US,NC
7.55E+18,US,NC
3.99E+18,US,NC
6.09E+18,US,NC
4.60E+18,US,NC
1.34E+18,US,NC
6.16E+18,US,NC
5.03E+18,US,NC
1.04E+18,US,NC
6.80E+18,US,NC
5.24E+18,US,NC
3.14E+18,US,NC
6.54E+17,US,NC
5.10E+18,US,NC
5.51E+18,US,NC
8.66E+18,US,NC
9.17E+17,US,NC
9.71E+17,US,NC
3.49E+18,US,NC
5.87E+18,US,NC
4.67E+18,US,NC
6.94E+18,US,NC
5.12E+18,US,NC
4.22E+18,US,NC
7.12E+18,US,NC
3.18E+17,US,NC
7.64E+18,US,NC
1.99E+18,US,NC
2.62E+18,US,NC
7.63E+18,US,NC
8.14E+18,US,NC
5.34E+17,US,NC
6.06E+18,US,NC
4.99E+18,US,NC
7.39E+18,US,NC
6.36E+18,US,NC
4.72E+18,US,NC
8.67E+18,US,NC
6.67E+18,US,NC
2.06E+18,US,NC
4.67E+18,US,NC
5.64E+18,US,NC
5.81E+18,US,NC
8.87E+18,US,NC
4.16E+18,US,NC
2.79E+18,US,NC
2.18E+18,US,NC
6.99E+18,US,NC
6.47E+18,US,NC
4.65E+18,US,NC
5.19E+18,US,NC
8.13E+18,US,NC
4.23E+18,US,NC
7.34E+18,US,NC
1.88E+18,US,NC
7.01E+17,US,NC
1.86E+18,US,NC
2.52E+18,US,NC
6.38E+18,US,NC
8.86E+18,US,NC
1.79E+18,US,NC
4.44E+17,US,NC
4.51E+18,US,NC
2.79E+18,US,NC
4.08E+17,US,NC
9.72E+17,US,NC
2.29E+18,US,NC
5.82E+18,US,NC
8.36E+17,US,NC
4.40E+18,US,NC
8.88E+18,US,NC
1.39E+18,US,NC
2.48E+17,US,NC
2.44E+18,US,NC
5.53E+18,US,NC
2.24E+18,US,NC
6.72E+18,US,NC
2.36E+18,US,NC
6.16E+18,US,NC
3.29E+17,US,NC
4.00E+18,US,NC
4.09E+18,US,NC
7.38E+18,US,NC
8.29E+18,US,NC
4.53E+18,US,NC
2.69E+17,US,NC
2.90E+18,US,NC
9.76E+17,US,NC
4.55E+18,US,NC
1.75E+18,US,NC
7.48E+18,US,NC
9.10E+18,US,NC
2.30E+18,US,NC
4.94E+17,US,NC
8.34E+18,US,NC
7.93E+18,US,NC
6.66E+18,US,NC
1.40E+18,US,NC
3.46E+18,US,NC
1.49E+18,US,NC
3.57E+18,US,NC
5.91E+18,US,NC
3.27E+18,US,NC
8.39E+18,US,NC
8.12E+17,US,NC
1.64E+18,US,NC
6.48E+18,US,NC
1.53E+18,US,NC
1.49E+18,US,NC
4.74E+18,US,NC
1.22E+18,US,NC
5.02E+18,US,NC
3.88E+18,US,NC
6.56E+18,US,NC
4.52E+17,US,NC
3.27E+18,US,NC
3.38E+18,US,NC
2.31E+18,US,NC
2.73E+18,US,NC
4.12E+17,US,NC
1.43E+18,US,NC
3.02E+18,US,NC
4.30E+18,US,NC
1.18E+18,US,NC
2.21E+17,US,NC
6.01E+18,US,NC
1.54E+18,US,NC
7.04E+18,US,NC
6.56E+18,US,NC
7.54E+18,US,NC
7.28E+18,US,NC
2.95E+18,US,NC
8.87E+17,US,NC
1.28E+18,US,NC
1.64E+18,US,NC
4.24E+18,US,NC
5.59E+17,US,NC
2.78E+18,US,NC
6.25E+18,US,NC
1.71E+17,US,NC
6.09E+18,US,NC
8.01E+18,US,NC
9.08E+18,US,NC
6.97E+18,US,NC
8.50E+18,US,NC
1.03E+18,US,NC
4.44E+18,US,NC
1.14E+18,US,NC
5.33E+18,US,NC
5.71E+18,US,NC
4.49E+18,US,NC
6.01E+18,US,NC
1.48E+18,US,NC
1.87E+18,US,NC
3.70E+18,US,NC
6.56E+18,US,NC
4.45E+18,US,NC
6.54E+18,US,NC
8.05E+18,US,NC
5.09E+18,US,NC
5.42E+18,US,NC
2.78E+18,US,NC
6.80E+18,US,NC
7.55E+18,US,NC
5.70E+18,US,NC
5.29E+18,US,NC
5.28E+18,US,NC
4.11E+18,US,NC
8.89E+17,US,NC
3.31E+18,US,NC
3.95E+18,US,NC
9.14E+18,US,NC
3.79E+18,US,NC
7.06E+18,US,NC
8.21E+18,US,NC
4.38E+18,US,NC
8.60E+18,US,NC
7.78E+18,US,NC
3.33E+17,US,NC
1.04E+18,US,NC
6.18E+18,US,NC
7.52E+18,US,ND
2.40E+18,US,ND
6.68E+18,US,ND
7.08E+18,US,ND
6.67E+18,US,ND
1.12E+18,US,ND
7.96E+17,US,ND
4.74E+18,US,ND
6.87E+18,US,ND
4.46E+18,US,ND
7.83E+18,US,ND
7.37E+18,US,ND
5.11E+18,US,ND
3.52E+18,US,ND
1.41E+18,US,ND
4.51E+18,US,ND
2.30E+18,US,ND
3.31E+18,US,ND
3.50E+18,US,ND
1.09E+18,US,ND
3.83E+18,US,ND
4.61E+18,US,NE
3.15E+18,US,NE
1.28E+18,US,NE
5.90E+18,US,NE
1.66E+18,US,NE
3.33E+18,US,NE
2.85E+18,US,NE
5.04E+18,US,NE
4.45E+18,US,NE
1.98E+18,US,NE
7.35E+18,US,NE
2.52E+18,US,NE
7.51E+17,US,NE
6.39E+18,US,NE
6.99E+18,US,NE
4.96E+18,US,NE
1.65E+17,US,NE
5.87E+18,US,NE
4.27E+18,US,NE
1.60E+18,US,NE
4.92E+18,US,NE
3.49E+18,US,NE
6.24E+18,US,NE
4.83E+18,US,NE
3.35E+18,US,NE
8.73E+18,US,NE
2.53E+18,US,NE
1.77E+18,US,NE
7.64E+18,US,NE
2.00E+18,US,NE
1.07E+18,US,NE
2.39E+17,US,NE
3.60E+18,US,NE
2.09E+18,US,NE
4.42E+18,US,NE
2.79E+18,US,NE
3.59E+18,US,NE
4.91E+18,US,NE
8.60E+18,US,NE
1.40E+18,US,NE
6.93E+18,US,NE
1.89E+18,US,NH
5.01E+18,US,NH
5.22E+18,US,NH
3.72E+18,US,NH
4.03E+18,US,NH
2.14E+18,US,NH
2.28E+18,US,NH
8.35E+18,US,NH
4.38E+18,US,NH
7.03E+18,US,NH
3.63E+18,US,NH
8.96E+18,US,NH
5.64E+18,US,NH
2.94E+18,US,NH
5.12E+18,US,NH
3.80E+18,US,NH
7.41E+18,US,NH
2.42E+18,US,NH
1.55E+17,US,NH
5.79E+18,US,NH
4.86E+17,US,NH
4.06E+18,US,NH
6.76E+18,US,NH
8.75E+17,US,NH
6.84E+18,US,NH
1.77E+18,US,NH
5.02E+18,US,NH
2.60E+18,US,NH
9.21E+18,US,NH
3.49E+17,US,NH
3.95E+18,US,NH
6.72E+18,US,NH
4.60E+18,US,NJ
6.25E+18,US,NJ
5.57E+17,US,NJ
6.84E+18,US,NJ
2.83E+18,US,NJ
8.29E+18,US,NJ
8.81E+17,US,NJ
9.16E+18,US,NJ
5.38E+18,US,NJ
6.49E+18,US,NJ
8.86E+18,US,NJ
5.01E+18,US,NJ
2.47E+18,US,NJ
1.57E+18,US,NJ
5.65E+17,US,NJ
3.15E+18,US,NJ
4.04E+18,US,NJ
4.86E+18,US,NJ
2.18E+18,US,NJ
3.30E+18,US,NJ
3.23E+18,US,NJ
4.97E+18,US,NJ
3.18E+18,US,NJ
6.56E+18,US,NJ
3.26E+18,US,NJ
3.64E+18,US,NJ
8.82E+18,US,NJ
2.99E+18,US,NJ
2.02E+18,US,NJ
8.01E+18,US,NJ
3.54E+18,US,NJ
6.81E+18,US,NJ
5.28E+18,US,NJ
3.59E+18,US,NJ
7.83E+18,US,NJ
8.33E+18,US,NJ
1.68E+17,US,NJ
6.90E+18,US,NJ
8.56E+18,US,NJ
7.24E+18,US,NJ
3.01E+18,US,NJ
3.10E+18,US,NJ
1.59E+16,US,NJ
2.90E+18,US,NJ
4.81E+18,US,NJ
7.53E+18,US,NJ
6.14E+16,US,NJ
3.05E+18,US,NJ
1.08E+18,US,NJ
8.09E+18,US,NJ
2.72E+18,US,NJ
5.89E+18,US,NJ
2.62E+18,US,NJ
4.68E+18,US,NJ
2.23E+18,US,NJ
7.85E+18,US,NJ
7.33E+17,US,NJ
7.69E+18,US,NJ
4.84E+17,US,NJ
8.07E+18,US,NJ
4.62E+18,US,NJ
1.77E+18,US,NJ
7.19E+18,US,NJ
3.06E+18,US,NJ
6.93E+18,US,NJ
8.12E+18,US,NJ
3.90E+18,US,NJ
6.25E+18,US,NJ
1.88E+18,US,NJ
2.68E+18,US,NJ
3.95E+18,US,NJ
2.30E+17,US,NJ
5.06E+17,US,NJ
5.75E+18,US,NJ
2.16E+18,US,NJ
4.75E+18,US,NJ
4.52E+18,US,NJ
2.44E+18,US,NJ
8.89E+18,US,NJ
8.08E+18,US,NJ
2.08E+18,US,NJ
5.67E+18,US,NJ
3.37E+18,US,NJ
9.09E+18,US,NJ
6.25E+18,US,NJ
8.61E+18,US,NJ
2.60E+18,US,NJ
6.72E+18,US,NJ
9.60E+17,US,NJ
1.29E+18,US,NJ
5.81E+18,US,NJ
9.08E+18,US,NJ
7.44E+16,US,NJ
9.21E+17,US,NJ
4.15E+17,US,NJ
4.84E+18,US,NJ
5.15E+18,US,NJ
7.94E+18,US,NJ
2.26E+18,US,NJ
7.81E+18,US,NJ
